Pricing Table,,,,,,,
package,Priority,,,,,,
carrier,AA,,,,,,
subcode,CUU,,,,,,
result_type,UNITLESS_PTABLE_TYPE,,,,,,
name,Priority Price Test_t,,,,,,
comment,Updating stale,,,,,,
attribute_group,TS,,,,,,
Pricelines,,,,,,,
Comment,Segment matches required,Travel dates (Start),Travel dates (End),Loc1,Loc2,Sector direction,Result
Random Testing,,08/06/2026,12/05/2026,P:TYS,P:SAT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:VRB,P:AGS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YYC,P:ICT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:LEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:AGS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AGS,P:IND,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:CHS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:CMI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:LBB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:CLD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:IND,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BFL,P:MGM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:SJC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:BIL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:GGG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:OKC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:GJT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:SAT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:ROC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CRP,P:CHA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DEN,P:FLG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DFW,P:MRY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:LAW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:YUM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:JAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:MYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:PVD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EVV,P:ILG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWR,P:FLL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EWR,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EYW,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FAT,P:IND,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FAY,P:MHT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLL,P:YYZ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FSM,P:EUG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FSM,P:ROW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:JAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GJT,P:VPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRB,P:ANC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:PBI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GSO,P:YYC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:LWB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:SFO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HSV,P:VPS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HYA,P:SNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IDA,P:FNT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:RDU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:SLC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAS,P:PVU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LCH,P:GUC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LFT,P:DSM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:CID,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:YVR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LSE,P:CHS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:ACY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MHT,P:ACT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MIA,P:FNT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:HTS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLI,P:BHM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLU,P:SLC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MOB,P:FSM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MQT,P:SNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MSN,P:COS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MTJ,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MTJ,P:EYW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MTJ,P:SCE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:DSM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OKC,P:PGV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:BFL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:IND,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PDX,P:GRB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:RDU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RNO,P:CHA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RNO,P:SGU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:BMI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:GCK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:SGU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RST,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RST,P:RDU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RST,P:SBN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RSW,P:SBP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAF,P:SGU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBP,P:PSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:YYZ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SCE,P:SBA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SGF,P:CMH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPI,P:RDU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPS,P:LSE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:STL,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:CHS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TYR,P:PIT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YQB,P:CRP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YQB,P:TUL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YUL,P:ABI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YVR,P:SAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABI,P:MKE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:EYW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ACK,P:GJT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ACT,P:CMI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AGS,P:BZN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALB,P:FWA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:MLB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AMA,P:CHS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:OAJ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ART,P:LFT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:LEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AVL,P:RNO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AVP,P:GRR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AZO,P:DRO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BDL,P:PGV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BFL,P:MHT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:GRI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:MRY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:TYS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BOI,P:MHK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BOS,P:ORH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BPT,P:SJT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTV,P:YHZ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:SYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:BMI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:LAX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:ROW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:SAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:CLE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLD,P:BHM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLT,P:IND,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CVG,P:EWR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CWA,P:EYW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DEN,P:HSV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EVV,P:TYR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAT,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FLG,P:DEN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:ERI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:JAC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRK,P:CLT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GTR,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HDN,P:GNV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HDN,P:ORF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:MHT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:ABQ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:ACK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:ANC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IND,P:SLC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:SBN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:RFD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:IND,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LEX,P:ACT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LEX,P:ERI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:CLL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LSE,P:GTR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LWB,P:AMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LWB,P:GSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LWB,P:HPN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LWB,P:RDU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:ANC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:RDM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MEM,P:PIA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MFE,P:SWO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:MFE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:EGE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:TUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MKE,P:RNO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLI,P:RDM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MRY,P:ELP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSO,P:ORF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSY,P:TUS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:BIL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:LSE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OMA,P:LAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ONT,P:PVD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ORD,P:BDL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ORD,P:FAY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:GUC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PDX,P:SAF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:CLL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:XNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHL,P:ACK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PIA,P:LAS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:ABE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSP,P:MQT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PWM,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:SAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RFD,P:DFW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RSW,P:LIT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAN,P:RDU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:MSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SCE,P:MCO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SEA,P:MRY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SGU,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SGU,P:MQT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SHD,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SJT,P:PHL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:STS,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:CRP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:JAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TPA,P:MIA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TPA,P:SAV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TVC,P:FLG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YVR,P:BGR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ALB,P:GRR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AMA,P:PVD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:MCI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:SBA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ART,P:AVL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:LIT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BDL,P:EGE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BDL,P:LAS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BIS,P:CHA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:XNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:BWI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:VPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BRO,P:SAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:BFL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:ROC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLL,P:EWN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:CID,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:COU,P:ANC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CWA,P:PGV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DCA,P:GEG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DEN,P:IAH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DFW,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:CMH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:MSN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DTW,P:MRY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:GRR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EWN,P:EGE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWR,P:MFR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAT,P:MFE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAY,P:PSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLO,P:TLH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FNT,P:FSD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:AEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GNV,P:MFE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRB,P:PHL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:AMA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:DTW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HDN,P:DAY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HPN,P:FWA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IDA,P:CVG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ILM,P:CLE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IND,P:YYZ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:CWA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JFK,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAN,P:BPT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAN,P:YYC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:GRK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:EGE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LBB,P:FAY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LFT,P:HPN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LGA,P:ELP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:TUL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LNK,P:HOU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:RDU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MEM,P:FCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MEM,P:GRR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:PWM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:ECP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MKE,P:VPS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLI,P:EYW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLU,P:STS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MQT,P:DCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MQT,P:GRR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MRY,P:IND,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OKC,P:JAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OMA,P:SBA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OMA,P:YYC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ORH,P:XNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHX,P:LFT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PIT,P:DFW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:SBY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PVD,P:SJC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDM,P:BHM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:GEG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ROW,P:BPT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RST,P:BZN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RST,P:GSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAT,P:MRY,From Loc1 to Loc2,1.2
